satellite,date,lat,lon,pointid,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,BQA
LANDSAT/LC08/C01/T1_TOA/LC08_132045_20191120,2019-11-20,97.80773162841797,21.989030838012695,014_18,0.1131194457411766,0.0952434241771698,0.09633028507232666,0.07742460817098618,0.33315178751945496,0.1910874843597412,0.09893303364515305,0.09232605993747711,6.006284966133535E-4,294.7269287109375,292.98675537109375,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132045_20191206,2019-12-06,97.80773162841797,21.989030838012695,014_18,0.11288509517908096,0.09572340548038483,0.09784587472677231,0.08529298007488251,0.3209478259086609,0.21458174288272858,0.12219364196062088,0.09166039526462555,8.793030865490437E-4,291.31451416015625,290.21356201171875,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132045_20191222,2019-12-22,97.80773162841797,21.989030838012695,014_18,0.11018379032611847,0.09330002963542938,0.08972242474555969,0.08451294153928757,0.29417911171913147,0.2097289264202118,0.12041446566581726,0.08991072326898575,8.473199559375644E-4,294.58709716796875,293.96240234375,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132045_20200107,2020-01-07,97.80773162841797,21.989030838012695,014_18,0.12404906749725342,0.10439959168434143,0.09350763261318207,0.08044983446598053,0.26564455032348633,0.17656275629997253,0.09382152557373047,0.08653929084539413,8.161060395650566E-4,292.23822021484375,291.0279541015625,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132045_20200123,2020-01-23,97.80773162841797,21.989030838012695,014_18,0.12365680187940598,0.10477489233016968,0.09256075322628021,0.08731745928525925,0.27222681045532227,0.21879374980926514,0.13426461815834045,0.09222736209630966,6.66770851239562E-4,293.6925048828125,292.8562927246094,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20151024,2015-10-24,97.57971944,24.36053333,016_20,0.10254405438899994,0.07968610525131226,0.06223909556865692,0.038694873452186584,0.33492448925971985,0.15026597678661346,0.05479574203491211,0.05199788510799408,6.862612790428102E-4,294.817626953125,293.2067565917969,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20151109,2015-11-09,97.57971944,24.36053333,016_20,0.10236803442239761,0.07951218634843826,0.06092049181461334,0.037410806864500046,0.33820396661758423,0.14361658692359924,0.05327344685792923,0.05179520696401596,9.381073759868741E-4,293.69744873046875,292.2458190917969,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20151125,2015-11-25,97.57971944,24.36053333,016_20,0.11204500496387482,0.08837610483169556,0.06901898235082626,0.04492196813225746,0.3408137559890747,0.14418454468250275,0.05590017884969711,0.057582076638936996,0.0026298712473362684,290.3779296875,289.03289794921875,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20151211,2015-12-11,97.57971944,24.36053333,016_20,0.12386338412761688,0.09868290275335312,0.07531489431858063,0.05032860115170479,0.3182515501976013,0.1365830898284912,0.05223817378282547,0.06537863612174988,5.502097774296999E-4,288.5633544921875,287.6207580566406,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20151227,2015-12-27,97.57971944,24.36053333,016_20,0.12493078410625458,0.09996454417705536,0.07549630105495453,0.04993246868252754,0.3493281304836273,0.1440538614988327,0.056008029729127884,0.06643276661634445,8.963875588960946E-4,289.1088562011719,288.12432861328125,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20160112,2016-01-12,97.57971944,24.36053333,016_20,0.11766501516103745,0.0943283960223198,0.0730537697672844,0.04768787696957588,0.3526023030281067,0.144143745303154,0.055150359869003296,0.06343109905719757,8.509783074259758E-4,287.6941833496094,287.0877990722656,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20160128,2016-01-28,97.57971944,24.36053333,016_20,0.17791847884655,0.15346597135066986,0.1252802461385727,0.10904078930616379,0.17891401052474976,0.13924866914749146,0.09790338575839996,0.11828047782182693,0.0016488274559378624,282.7927551269531,281.7693176269531,2976
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20160213,2016-02-13,97.57971944,24.36053333,016_20,0.1510053128004074,0.1248653307557106,0.09315074235200882,0.0691770613193512,0.19938592612743378,0.0730186328291893,0.029057251289486885,0.08497658371925354,0.0015308437868952751,289.46929931640625,288.2356262207031,2976
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20160229,2016-02-29,97.57971944,24.36053333,016_20,0.4522884786128998,0.4448346495628357,0.44741687178611755,0.4562816023826599,0.5860583186149597,0.5385400652885437,0.44922709465026855,0.4181073009967804,0.015519958920776844,272.3262023925781,271.7796325683594,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20160316,2016-03-16,97.57971944,24.36053333,016_20,0.4183697998523712,0.42113491892814636,0.38183096051216125,0.39286667108535767,0.5264557003974915,0.403556764125824,0.30835825204849243,0.40600091218948364,0.009702540934085846,282.1500244140625,277.5068359375,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20160401,2016-04-01,97.57971944,24.36053333,016_20,0.10614798963069916,0.0852389931678772,0.0764804482460022,0.045442208647727966,0.39401838183403015,0.14327307045459747,0.0545957051217556,0.06302899867296219,0.0011848383583128452,294.54290771484375,292.7692565917969,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20160417,2016-04-17,97.57971944,24.36053333,016_20,0.1589302271604538,0.13413354754447937,0.10844650864601135,0.08002158999443054,0.3169478476047516,0.12856876850128174,0.05268736928701401,0.09676045924425125,0.0017139490228146315,292.1203308105469,289.46539306640625,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20160503,2016-05-03,97.57971944,24.36053333,016_20,0.15116022527217865,0.12887461483478546,0.10472283512353897,0.07920396327972412,0.35238170623779297,0.15784373879432678,0.08391280472278595,0.09955830127000809,0.0020831685978919268,290.3193054199219,286.21990966796875,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20160604,2016-06-04,97.57971944,24.36053333,016_20,0.8162413239479065,0.8215539455413818,0.7945194244384766,0.8173552751541138,0.8851771950721741,0.3952353298664093,0.23851220309734344,0.7958475947380066,0.005505442153662443,277.40814208984375,277.612060546875,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20160823,2016-08-23,97.57971944,24.36053333,016_20,0.13718809187412262,0.11440137028694153,0.0920601338148117,0.0717904195189476,0.20474638044834137,0.09312930703163147,0.05169890448451042,0.08034379780292511,0.02165072225034237,282.937744140625,278.3164978027344,2976
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20160908,2016-09-08,97.57971944,24.36053333,016_20,0.5788450837135315,0.5768601894378662,0.5429111123085022,0.5486834049224854,0.6484999656677246,0.3420458734035492,0.21320828795433044,0.55372554063797,0.012297402136027813,281.17828369140625,278.4307861328125,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20160924,2016-09-24,97.57971944,24.36053333,016_20,0.29543426632881165,0.28434836864471436,0.2487219274044037,0.24118921160697937,0.4007265567779541,0.26336097717285156,0.19930917024612427,0.2640953063964844,0.025535447522997856,282.2767028808594,279.11724853515625,6896
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20161010,2016-10-10,97.57971944,24.36053333,016_20,0.5835686922073364,0.5939101576805115,0.585941731929779,0.6090226769447327,0.7505309581756592,0.5545925498008728,0.4011191427707672,0.5924113988876343,0.0024729552678763866,285.7455749511719,284.5646667480469,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20161111,2016-11-11,97.57971944,24.36053333,016_20,0.11113496124744415,0.08680619299411774,0.07079815119504929,0.04353265464305878,0.40760043263435364,0.18147245049476624,0.06498228013515472,0.0574389211833477,4.030744021292776E-4,292.5110778808594,290.4826354980469,2976
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20161127,2016-11-27,97.57971944,24.36053333,016_20,0.10695231705904007,0.08425702899694443,0.06672538071870804,0.041680172085762024,0.35901227593421936,0.15528030693531036,0.056490857154130936,0.05525405704975128,0.0010512742446735501,291.556884765625,290.50628662109375,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20161213,2016-12-13,97.57971944,24.36053333,016_20,0.10394173860549927,0.08162195980548859,0.06529756635427475,0.040338512510061264,0.36180850863456726,0.15040597319602966,0.057053908705711365,0.05356746166944504,8.145839092321694E-4,290.2325439453125,289.65582275390625,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20161229,2016-12-29,97.57971944,24.36053333,016_20,0.11061269044876099,0.08746737241744995,0.0675763487815857,0.04326878488063812,0.34980309009552,0.14352087676525116,0.053994663059711456,0.058045923709869385,6.641343934461474E-4,290.0946350097656,289.3641357421875,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20170114,2017-01-14,97.57971944,24.36053333,016_20,0.10801775753498077,0.08515909314155579,0.06669007241725922,0.041165102273225784,0.3497733473777771,0.14141157269477844,0.05404139310121536,0.056480083614587784,0.0015607558889314532,288.5659484863281,288.1634521484375,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20170130,2017-01-30,97.57971944,24.36053333,016_20,0.1126394122838974,0.08883845061063766,0.07078785449266434,0.045972127467393875,0.35609185695648193,0.1449890285730362,0.05621207505464554,0.05953314155340195,5.227538640610874E-4,290.782470703125,289.9883728027344,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20170215,2017-02-15,97.57971944,24.36053333,016_20,0.14272907376289368,0.11800570040941238,0.09587428718805313,0.07456889003515244,0.35444435477256775,0.16451868414878845,0.07137877494096756,0.0853070393204689,0.006209321785718203,290.24786376953125,289.03289794921875,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20170303,2017-03-03,97.57971944,24.36053333,016_20,0.12276720255613327,0.09989442676305771,0.07988402992486954,0.057037509977817535,0.3194310665130615,0.1448521763086319,0.058639392256736755,0.07098176330327988,0.0014443148393183947,294.3069152832031,292.7576599121094,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20170319,2017-03-19,97.57971944,24.36053333,016_20,0.11306862533092499,0.09088442474603653,0.0738741010427475,0.0505184642970562,0.3184371888637543,0.1439410150051117,0.05925547331571579,0.06474661082029343,9.761973633430898E-4,293.3927307128906,292.39434814453125,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20170404,2017-04-04,97.57971944,24.36053333,016_20,0.6416152715682983,0.642029881477356,0.6039748191833496,0.6232096552848816,0.6904510855674744,0.5269201397895813,0.42141634225845337,0.6203992962837219,0.00854626577347517,267.1988525390625,267.505859375,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20170420,2017-04-20,97.57971944,24.36053333,016_20,0.6944347620010376,0.711571455001831,0.7135862708091736,0.7527969479560852,0.8489750027656555,0.6475634574890137,0.48695674538612366,0.7293059825897217,0.004339521285146475,280.1099853515625,278.2413635253906,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20170506,2017-05-06,97.57971944,24.36053333,016_20,0.6468546986579895,0.6457078456878662,0.6229003071784973,0.6389997601509094,0.7130483984947205,0.5499119758605957,0.4779190123081207,0.6242203116416931,0.13812175393104553,257.7703552246094,258.662353515625,6896
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20170522,2017-05-22,97.57971944,24.36053333,016_20,0.4023634195327759,0.3935525417327881,0.37640243768692017,0.3756735324859619,0.49190855026245117,0.33895084261894226,0.24672602117061615,0.3896937668323517,0.0019079474732279778,287.06524658203125,286.2046203613281,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20170607,2017-06-07,97.57971944,24.36053333,016_20,0.11813545227050781,0.09573858231306076,0.0821933001279831,0.05135205760598183,0.4197966754436493,0.1810610145330429,0.06742636859416962,0.06866944581270218,0.0015859942650422454,298.3565979003906,296.3056640625,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20170927,2017-09-27,97.57971944,24.36053333,016_20,0.5123516321182251,0.5137847065925598,0.4710807502269745,0.4801565110683441,0.6080294847488403,0.4255107641220093,0.2918340861797333,0.49365076422691345,0.0016240820987150073,282.2023620605469,280.69586181640625,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20171029,2017-10-29,97.57971944,24.36053333,016_20,0.410340279340744,0.39746132493019104,0.3791981339454651,0.3708917498588562,0.49697548151016235,0.3503287434577942,0.25013819336891174,0.3744632303714752,0.00703470828011632,270.0427551269531,269.8427429199219,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20171114,2017-11-14,97.57971944,24.36053333,016_20,0.09967882186174393,0.07823780924081802,0.06000565364956856,0.03617258369922638,0.3339255154132843,0.14457367360591888,0.053850479423999786,0.05043742060661316,8.751374552957714E-4,293.4051208496094,292.3070068359375,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20171130,2017-11-30,97.57971944,24.36053333,016_20,0.1049862653017044,0.08203810453414917,0.06384214758872986,0.03895558789372444,0.3227749168872833,0.1403464376926422,0.05333726853132248,0.05396256223320961,8.128713234327734E-4,290.3550109863281,289.5874328613281,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20171216,2017-12-16,97.57971944,24.36053333,016_20,0.1069483682513237,0.08304727077484131,0.06504768133163452,0.039376139640808105,0.3205828070640564,0.13543951511383057,0.05150701105594635,0.054097115993499756,8.196468115784228E-4,289.69781494140625,289.21502685546875,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20180101,2018-01-01,97.57971944,24.36053333,016_20,0.3286553919315338,0.3136531412601471,0.2941701412200928,0.2910833954811096,0.4405747950077057,0.2870340943336487,0.2742224633693695,0.28467756509780884,0.04958705976605415,257.6874084472656,256.86163330078125,6896
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20180117,2018-01-17,97.57971944,24.36053333,016_20,0.12161172926425934,0.09643064439296722,0.07179837673902512,0.04616531729698181,0.3107927143573761,0.1193196028470993,0.045939333736896515,0.0612739697098732,0.0016141657251864672,287.6549987792969,287.0210266113281,2976
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20180202,2018-02-02,97.57971944,24.36053333,016_20,0.1402646154165268,0.11568183451890945,0.08903277665376663,0.06353840976953506,0.3234047293663025,0.14731431007385254,0.058676548302173615,0.07876209914684296,0.0011242986656725407,288.0437316894531,287.1515197753906,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20180218,2018-02-18,97.57971944,24.36053333,016_20,0.3734379708766937,0.3655439019203186,0.360599547624588,0.3629874587059021,0.49182116985321045,0.41956642270088196,0.34955906867980957,0.33129873871803284,0.010534805245697498,281.65008544921875,280.5197448730469,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20180306,2018-03-06,97.57971944,24.36053333,016_20,0.7708471417427063,0.7689812183380127,0.7179283499717712,0.7426255345344543,0.7739569544792175,0.456184983253479,0.35503801703453064,0.7417961955070496,0.07235518842935562,258.5202941894531,259.8310546875,6896
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20180322,2018-03-22,97.57971944,24.36053333,016_20,0.1919102668762207,0.1677706092596054,0.1303541362285614,0.1062869057059288,0.2291094809770584,0.090909942984581,0.03859930485486984,0.12424680590629578,0.0015449331840500236,291.3448486328125,289.8518981933594,2976
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20180423,2018-04-23,97.57971944,24.36053333,016_20,0.1333073377609253,0.1127493605017662,0.09732536971569061,0.07022321224212646,0.354355126619339,0.15798571705818176,0.065397709608078,0.08558110147714615,0.0011017090873792768,295.1429748535156,292.8562927246094,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20180509,2018-05-09,97.57971944,24.36053333,016_20,0.40383490920066833,0.3876780569553375,0.35091471672058105,0.34760990738868713,0.4165789484977722,0.2586824297904968,0.1985478401184082,0.3701171875,0.004104008898139,283.6869201660156,283.0654296875,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20180914,2018-09-14,97.57971944,24.36053333,016_20,0.12328898161649704,0.10007702559232712,0.07875897735357285,0.053191177546978,0.3465856909751892,0.16222964227199554,0.0624297671020031,0.06924322992563248,0.00600507901981473,291.0614929199219,287.994873046875,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20180930,2018-09-30,97.57971944,24.36053333,016_20,0.2611202597618103,0.2444401979446411,0.22139662504196167,0.20944096148014069,0.5111767053604126,0.312124639749527,0.1697896420955658,0.2023061364889145,0.0010846819495782256,292.0626220703125,289.84893798828125,3008
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20181016,2018-10-16,97.57971944,24.36053333,016_20,0.11683625727891922,0.09243682026863098,0.0710521787405014,0.04481320455670357,0.36668139696121216,0.16147062182426453,0.058200955390930176,0.06024488806724548,4.8542869626544416E-4,292.7383728027344,291.56219482421875,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20181101,2018-11-01,97.57971944,24.36053333,016_20,0.1807224303483963,0.15864966809749603,0.13410915434360504,0.11639609932899475,0.2597730755805969,0.15080766379833221,0.11195413023233414,0.11985097080469131,0.005264553241431713,279.14093017578125,276.59521484375,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20181117,2018-11-17,97.57971944,24.36053333,016_20,0.12079643458127975,0.09637699276208878,0.07166190445423126,0.047626785933971405,0.25593116879463196,0.10350178927183151,0.03934900835156441,0.06217202544212341,7.095179753378034E-4,289.3149719238281,288.7068176269531,2976
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20181203,2018-12-03,97.57971944,24.36053333,016_20,0.12617573142051697,0.1041826605796814,0.0899314135313034,0.06815953552722931,0.3827298879623413,0.18722544610500336,0.08759306371212006,0.07653333246707916,0.0012639629421755672,290.7875671386719,289.5130310058594,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190104,2019-01-04,97.57971944,24.36053333,016_20,0.11489161103963852,0.09195967763662338,0.07472759485244751,0.056932151317596436,0.31325942277908325,0.19319818913936615,0.09931645542383194,0.061505284160375595,0.0011598452692851424,289.2274169921875,288.6379089355469,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190120,2019-01-20,97.57971944,24.36053333,016_20,0.11649786680936813,0.09565121680498123,0.07832703739404678,0.07653377950191498,0.28375139832496643,0.23751090466976166,0.1288585513830185,0.06977702677249908,8.966237073764205E-4,291.5795593261719,290.5003662109375,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190205,2019-02-05,97.57971944,24.36053333,016_20,0.11658502370119095,0.09620890021324158,0.07994401454925537,0.0860358402132988,0.276142954826355,0.2542663812637329,0.14368316531181335,0.07358210533857346,0.001710507902316749,293.1468505859375,292.0533752441406,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190221,2019-02-21,97.57971944,24.36053333,016_20,0.13888989388942719,0.11584314703941345,0.09420911967754364,0.088530533015728,0.2775858938694,0.24127063155174255,0.13603675365447998,0.08645299822092056,9.972094558179379E-4,293.0100402832031,291.1191101074219,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190309,2019-03-09,97.57971944,24.36053333,016_20,0.13637001812458038,0.11294260621070862,0.08785277605056763,0.07833858579397202,0.2235834002494812,0.1942479908466339,0.11199630051851273,0.08197034150362015,0.0011764804366976023,291.5140075683594,290.5121765136719,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190325,2019-03-25,97.57971944,24.36053333,016_20,0.1337278038263321,0.11216419190168381,0.09384825825691223,0.08539474755525589,0.2645661234855652,0.23961156606674194,0.1413932591676712,0.08723350614309311,0.0010507137048989534,299.9075012207031,298.2499694824219,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190410,2019-04-10,97.57971944,24.36053333,016_20,0.1122773140668869,0.09318268299102783,0.08399821817874908,0.07966677099466324,0.30181756615638733,0.2407691925764084,0.13665585219860077,0.07590227574110031,9.751367615535855E-4,297.92333984375,295.94061279296875,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190426,2019-04-26,97.57971944,24.36053333,016_20,0.19839169085025787,0.17696942389011383,0.14280781149864197,0.12020150572061539,0.27699849009513855,0.23336458206176758,0.14059323072433472,0.13397139310836792,5.920132389292121E-4,298.8072204589844,296.5935974121094,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190512,2019-05-12,97.57971944,24.36053333,016_20,0.15314504504203796,0.13304880261421204,0.1141802966594696,0.10065355896949768,0.3175121247768402,0.24376125633716583,0.14157839119434357,0.10552146285772324,0.005707933567464352,298.4492492675781,295.2958679199219,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190528,2019-05-28,97.57971944,24.36053333,016_20,0.13075219094753265,0.11098408699035645,0.10023263841867447,0.0862686038017273,0.3712462782859802,0.2615472376346588,0.13899782299995422,0.09059488773345947,0.0011351089924573898,299.23016357421875,296.4440612792969,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190816,2019-08-16,97.57971944,24.36053333,016_20,0.6533823013305664,0.6513048410415649,0.6152808666229248,0.625756561756134,0.7131202220916748,0.47496411204338074,0.3809923231601715,0.6170709729194641,0.014475892297923565,269.8551025390625,268.85015869140625,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190901,2019-09-01,97.57971944,24.36053333,016_20,0.11357701569795609,0.09245583415031433,0.08263830840587616,0.05802695453166962,0.38650864362716675,0.23440459370613098,0.10427738726139069,0.07137968391180038,0.001103340880945325,296.4956359863281,292.9084777832031,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20190917,2019-09-17,97.57971944,24.36053333,016_20,0.6456160545349121,0.6492377519607544,0.6087489128112793,0.6290165185928345,0.6920017600059509,0.47625473141670227,0.36899641156196594,0.6367939114570618,0.0052468301728367805,277.0868835449219,276.82049560546875,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20191019,2019-10-19,97.57971944,24.36053333,016_20,0.10386519134044647,0.08166184276342392,0.06854637712240219,0.04205726832151413,0.36119166016578674,0.18867681920528412,0.07680808752775192,0.054914556443691254,9.55255120061338E-4,295.65240478515625,293.2212219238281,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20191104,2019-11-04,97.57971944,24.36053333,016_20,0.1597185581922531,0.13610073924064636,0.11298248916864395,0.09574787318706512,0.2683160901069641,0.12749731540679932,0.08312025666236877,0.10096544027328491,0.004940029699355364,284.2796325683594,283.3536376953125,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20191120,2019-11-20,97.57971944,24.36053333,016_20,0.3531525135040283,0.347290575504303,0.30159130692481995,0.3010529577732086,0.42517074942588806,0.26226240396499634,0.18587762117385864,0.3292561173439026,0.0024823499843478203,280.00872802734375,280.0348205566406,2800
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20191206,2019-12-06,97.57971944,24.36053333,016_20,0.10581399500370026,0.0824839174747467,0.06505011022090912,0.03983960300683975,0.3399752974510193,0.1463547796010971,0.05982315167784691,0.05262015014886856,8.286574739031494E-4,290.235107421875,289.8905029296875,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20191222,2019-12-22,97.57971944,24.36053333,016_20,0.11004700511693954,0.08611368387937546,0.06551912426948547,0.043271709233522415,0.3496447205543518,0.15890537202358246,0.06710585951805115,0.05262686312198639,7.27249076589942E-4,290.6986389160156,289.8429870605469,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20200107,2020-01-07,97.57971944,24.36053333,016_20,0.1102663204073906,0.08699850738048553,0.06647002696990967,0.042707156389951706,0.3434064984321594,0.14904600381851196,0.06363168358802795,0.05481962114572525,0.0010561210801824927,288.783447265625,287.8079528808594,2720
LANDSAT/LC08/C01/T1_TOA/LC08_132043_20200123,2020-01-23,97.57971944,24.36053333,016_20,0.11001912504434586,0.08618323504924774,0.06580227613449097,0.04272710159420967,0.3288846015930176,0.15467973053455353,0.06694335490465164,0.0538526326417923,0.0014897369546815753,290.91192626953125,290.20172119140625,2720
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20150913,2015-09-13,97.57971944,24.36053333,016_20,0.4272800087928772,0.41668951511383057,0.37623849511146545,0.3846648335456848,0.5290637612342834,0.3467923402786255,0.26685717701911926,0.39686691761016846,0.026614343747496605,262.80078125,261.24334716796875,6896
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20150929,2015-09-29,97.57971944,24.36053333,016_20,0.1013968214392662,0.07919751852750778,0.06064609810709953,0.036790844053030014,0.3261978030204773,0.14082759618759155,0.04960644245147705,0.05131039023399353,0.0012239569332450628,295.2455139160156,292.9084777832031,2720
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20151015,2015-10-15,97.57971944,24.36053333,016_20,0.17254650592803955,0.15493866801261902,0.144318088889122,0.12978464365005493,0.40731745958328247,0.26089051365852356,0.17828872799873352,0.1384742110967636,0.0017785629024729133,290.1763916015625,287.03924560546875,2800
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20151116,2015-11-16,97.57971944,24.36053333,016_20,0.10077252984046936,0.07929593324661255,0.06052227318286896,0.03875188156962395,0.3181239068508148,0.1274787187576294,0.04659627377986908,0.05223718658089638,0.001028285245411098,290.7265930175781,289.82220458984375,2720
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20151202,2015-12-02,97.57971944,24.36053333,016_20,0.3070274591445923,0.2880052626132965,0.2548657953739166,0.24656520783901215,0.30947989225387573,0.07624593377113342,0.07329042255878448,0.2540168762207031,0.010155638679862022,265.9451599121094,264.8781433105469,2800
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20151218,2015-12-18,97.57971944,24.36053333,016_20,0.10850157588720322,0.08535457402467728,0.06556124985218048,0.04221697151660919,0.327313095331192,0.129347026348114,0.046787191182374954,0.0568811260163784,0.001512439688667655,287.6811218261719,286.9268798828125,2720
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20160103,2016-01-03,97.57971944,24.36053333,016_20,0.10341835767030716,0.07997597754001617,0.06167301908135414,0.03925852105021477,0.32245707511901855,0.127722829580307,0.04625476151704788,0.05335047468543053,0.0010278770932927728,288.69805908203125,288.12432861328125,2720
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20160119,2016-01-19,97.57971944,24.36053333,016_20,0.10877937823534012,0.08577021211385727,0.06677800416946411,0.0445079542696476,0.32010382413864136,0.1275787651538849,0.048524919897317886,0.056558847427368164,0.0012211506254971027,287.7020263671875,287.1969909667969,2720
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20160204,2016-02-04,97.57971944,24.36053333,016_20,0.1285959631204605,0.10442764312028885,0.08179813623428345,0.05947034806013107,0.29158878326416016,0.13176409900188446,0.051444415003061295,0.07359116524457932,0.0011767285177484155,288.5115051269531,287.7506103515625,2720
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20160220,2016-02-20,97.57971944,24.36053333,016_20,0.18182474374771118,0.1592778116464615,0.13210442662239075,0.11173135787248611,0.2802341878414154,0.15548747777938843,0.0743853822350502,0.12332533299922943,0.0026476571802049875,290.145751953125,287.907470703125,2720
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20160307,2016-03-07,97.57971944,24.36053333,016_20,0.21937495470046997,0.19884954392910004,0.16407465934753418,0.14799900352954865,0.3432990312576294,0.19511999189853668,0.10406742244958878,0.16759845614433289,0.00185191142372787,289.2866516113281,285.78826904296875,2800
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20160323,2016-03-23,97.57971944,24.36053333,016_20,0.11107157170772552,0.08974487334489822,0.07590290904045105,0.05160149931907654,0.3299281597137451,0.12716855108737946,0.050497982650995255,0.06618714332580566,0.0014153781812638044,293.7296142578125,292.4554443359375,2720
LANDSAT/LC08/C01/T1_TOA/LC08_133043_20160408,2016-04-08,97.57971944,24.36053333,016_20,0.104398712515831,0.08315042406320572,0.07252628356218338,0.04447580501437187,0.3657936453819275,0.13031071424484253,0.047387778759002686,0.060173150151968,0.0010464851511642337,297.2560729980469,295.4011535644531,2720
